material,weight_capacity,fragility,recyclability,co2_score,strength,biodegradability,co2_impact_index,eco_score,cost_efficiency,suitability_score
Paper,0.0735,,1,0.031458531935176365,0.0735,9,0.0008979591836734,9.868,0.5591116751269035,10.042041468064824
Glass,0.0985,,1,0.07030505243088656,0.0985,6,0.001497461928934,6.705,0.5783739154771901,7.028194947569113
Metal,0.499,,1,0.4280266920877026,0.499,5,0.0017995991983967,4.204,0.9450279833905036,6.070973307912297
Bioplastic,0.567,,0,0.18922783603431842,0.567,7,0.000700176366843,6.206,1.960392221489782,7.377772163965682
Paper,0.9875,,1,0.42373689227836037,0.9875,9,0.0009002531645569,8.222,1.8854887149617763,10.563763107721641
Plastic,0.643,,1,0.6437082936129648,0.643,2,0.0021003110419906,0.2989999999999999,0.8645862975068896,2.999291706387035
Ceramic,0.1235,,1,0.07054337464251668,0.12350000000000001,5,0.0011983805668016,5.704,0.7241559530463947,6.052956625357483
Paper,0.2795,,0,0.11987607244995234,0.27949999999999997,9,0.0008998211091234,8.497,1.2711706048124864,9.159623927550049
Glass,0.7765,,1,0.5550524308865588,0.7765,6,0.0014996780424983,4.670999999999999,1.1854012952048314,7.221447569113442
Plastic,0.926,,1,0.9268350810295519,0.9259999999999999,2,0.0020998920086393,-0.8889999999999998,0.9018001206888548,2.999164918970448
Bioplastic,0.5115,,0,0.17063870352716873,0.5115000000000001,7,0.0006999022482893,6.284,1.8899735822472703,7.3408612964728315
Bioplastic,0.1375,,1,0.04599618684461392,0.1375,7,0.0007018181818181,7.807,0.9418054195233431,8.091503813155386
Glass,0.295,,1,0.2109151572926597,0.29500000000000004,6,0.0015,6.115,0.9488118963667024,7.08408484270734
Metal,0.561,,1,0.4814108674928504,0.561,5,0.0018003565062388,3.98,0.9648942449581898,6.07958913250715
Plastic,0.881,,1,0.8817921830314587,0.881,2,0.002099886492622,-0.7000000000000002,0.897338576560831,2.9992078169685414
Bioplastic,0.286,,1,0.09532888465204958,0.286,7,0.0006993006993006,7.6,1.4641971693509026,8.19067111534795
Paper,0.2155,,0,0.09246901811248809,0.21549999999999997,9,0.0009002320185614,8.612,1.1196607231302622,9.123030981887512
Glass,0.4505,,1,0.32197330791229745,0.4505,6,0.0014994450610432,5.649,1.0676030724048344,7.128526692087703
Ceramic,0.318,,0,0.18183984747378457,0.318,5,0.0011996855345911,4.237,1.1283003551496702,5.136160152526215
Paper,0.882,,1,0.37845567206863684,0.882,9,0.0009002267573696,8.411999999999999,1.8434309623430962,10.503544327931364
Paper,0.987,,0,0.42349857006673025,0.9869999999999999,9,0.0009002026342451,7.223,1.8853919694072654,9.56350142993327
Ceramic,0.239,,0,0.13679694947569113,0.23900000000000002,5,0.0012008368200836,4.426,1.009303542673108,5.102203050524309
Glass,0.6645,,0,0.4752144899904671,0.6645,6,0.0015003762227238,4.006,1.1552212462711302,6.189285510009533
Paper,0.917,,1,0.39346997140133466,0.917,9,0.0009002181025081,8.349,1.8582691007437457,10.523530028598666
Paper,0.7415,,1,0.31816015252621543,0.7415,9,0.00090020229265,8.665,1.7732440442266046,10.423339847473784
Metal,0.6925,,1,0.594137273593899,0.6925,5,0.0018,3.507,0.9976412827027398,6.098362726406101
Glass,0.189,,1,0.13512869399428026,0.189,6,0.0014999999999999,6.433,0.8038151226434218,7.053871306005719
Glass,0.831,,1,0.594137273593899,0.8310000000000001,6,0.0015,4.507,1.1971695392432877,7.236862726406102
Glass,0.516,,1,0.3689227836034319,0.516,6,0.0015,5.452,1.1003943891034762,7.147077216396568
Bioplastic,0.173,,1,0.05767397521448999,0.173,7,0.0006994219653179,7.758,1.0972007255139056,8.11532602478551
Metal,0.3605,,0,0.3093422306959009,0.3605,5,0.0018002773925104,3.702,0.8806811830461106,5.051157769304099
Bioplastic,0.8655,,1,0.2888465204957102,0.8654999999999999,7,0.0007001733102253,6.788,2.2258139249816127,8.57665347950429
Bioplastic,0.544,,1,0.18160152526215445,0.544,7,0.0007003676470588,7.237999999999999,1.931807718348003,8.362398474737846
Plastic,0.0815,,0,0.0815061963775024,0.08149999999999999,2,0.0020981595092024,1.658,0.4490204831932772,1.9999938036224978
Metal,0.986,,1,0.8460438512869399,0.986,5,0.0018002028397565,2.45,1.0422349858927853,6.139956148713059
Glass,0.9385,,1,0.6711153479504289,0.9385,6,0.0015002663825253,4.184,1.217068240820868,7.2673846520495715
Bioplastic,0.387,,0,0.12917063870352719,0.387,7,0.0007002583979328,6.458,1.688698003327787,7.257829361296473
Plastic,0.7495,,1,0.7502383222116302,0.7495,2,0.0021000667111407,-0.1480000000000001,0.8815175468101805,2.99926167778837
Bioplastic,0.1665,,0,0.05552907530981888,0.1665,7,0.0006996996996996,6.767,1.0705393809377872,7.110970924690181
Plastic,0.877,,1,0.8777407054337465,0.877,2,0.0020997719498289,-0.6829999999999998,0.8969658265490177,2.9992592945662535
Plastic,0.4015,,0,0.401811248808389,0.40149999999999997,2,0.0020996264009962,0.314,0.8001016337386017,1.999688751191611
Paper,0.5405,,1,0.2318875119161106,0.5405,9,0.000900092506938,9.027,1.6285638374263964,10.30861248808389
Plastic,0.371,,0,0.3713060057197331,0.371,2,0.002099730458221,0.4419999999999999,0.7871743527508089,1.999693994280267
Metal,0.5365,,1,0.46020019065776935,0.5365,5,0.0017996272134203,4.069,0.9576933548881135,6.076299809342231
Plastic,0.459,,1,0.45948522402287895,0.45899999999999996,2,0.0021002178649237,1.072,0.8203970011927074,2.9995147759771212
Paper,0.5625,,1,0.24118207816968543,0.5625,9,0.0008995555555555,8.988,1.6486797988264879,10.321317921830314
Bioplastic,0.7475,,0,0.24928503336510965,0.7474999999999999,7,0.0006996655518394,5.954,2.1400859716157203,7.49821496663489
Metal,0.278,,1,0.23856053384175405,0.27799999999999997,5,0.0018003597122302,4.9990000000000006,0.8211234689567787,6.039439466158245
Plastic,0.668,,1,0.6687321258341278,0.6679999999999999,2,0.0021002994011976,0.1939999999999999,0.8689632936507935,2.9992678741658723
Glass,0.764,,1,0.546234509056244,0.764,6,0.0014999999999999,4.708,1.182233367753356,7.217765490943756
Ceramic,0.367,,1,0.2099618684461392,0.367,5,0.001200272479564,5.119,1.184016607719514,6.157038131553861
Ceramic,0.8165,,1,0.4671115347950429,0.8164999999999999,5,0.0012002449479485,4.04,1.439752059169608,6.349388465204957
Paper,0.4775,,0,0.2049571020019066,0.47750000000000004,9,0.0009005235602094,8.14,1.5657939981244138,9.272542897998093
Paper,0.1105,,0,0.04742612011439467,0.1105,9,0.0009004524886877,8.801,0.749527966375687,9.063073879885605
Ceramic,0.3335,,1,0.19065776930409917,0.3335,5,0.00119940029985,5.2,1.1473975073794687,6.1428422306959005
Plastic,0.0605,,1,0.06053384175405148,0.0605,2,0.002099173553719,2.746,0.3768675771971496,2.999966158245949
Plastic,0.7455,,1,0.746186844613918,0.7455,2,0.0020999329309188,-0.1309999999999997,0.881011096716048,2.9993131553860817
Glass,0.378,,0,0.2702573879885605,0.378,6,0.0014999999999999,4.866,1.0209114315139032,6.10774261201144
Glass,0.1795,,1,0.1282173498570067,0.1795,6,0.0014986072423398,6.462,0.7865309106098578,7.051282650142993
Bioplastic,0.2195,,1,0.07316491897044805,0.21949999999999997,7,0.0006993166287015,7.693,1.2675777594274702,8.146335081029552
Bioplastic,0.618,,1,0.20614871306005722,0.618,7,0.0006998381877022,7.135,2.018626809901915,8.411851286939942
Glass,0.299,,1,0.2137750238322212,0.29900000000000004,6,0.0015,6.103,0.9529120461795534,7.085224976167779
Metal,0.913,,0,0.7833651096282174,0.913,5,0.0018001095290251,1.713,1.0335477256785195,5.129634890371783
Plastic,0.122,,1,0.12202097235462346,0.122,2,0.0020983606557377,2.488,0.5494976384714468,2.9999790276453764
Paper,0.206,,1,0.08841754051477599,0.20600000000000002,9,0.0009004854368932,9.629,1.093316468504933,10.117582459485224
Bioplastic,0.113,,1,0.037654909437559586,0.11299999999999999,7,0.0006991150442477,7.842,0.8208933518005539,8.07534509056244
Plastic,0.1175,,1,0.1174928503336511,0.11750000000000001,2,0.0020978723404255,2.507,0.5402476440937979,3.000007149666349
Ceramic,0.42,,1,0.24022878932316494,0.42000000000000004,5,0.0012,4.992,1.2344634351358925,6.179771210676835
Bioplastic,0.9505,,1,0.317206863679695,0.9505000000000001,7,0.000700157811678,6.6690000000000005,2.2782463155489547,8.633293136320304
Plastic,0.144,,1,0.14418493803622498,0.144,2,0.0021006944444444,2.395,0.5897169627171579,2.9998150619637753
Paper,0.851,,0,0.3651096282173499,0.851,9,0.0009001175088131,7.468,1.829676163148186,9.485890371782649
Glass,0.1105,,1,0.07912297426120116,0.1105,6,0.0015022624434389,6.668,0.6168946248004257,7.031377025738799
Paper,0.4085,,1,0.1751668255481411,0.4085,9,0.0008996328029375,9.265,1.4845539580807205,10.23333317445186
Plastic,0.88,,0,0.8808388941849381,0.8800000000000001,2,0.0021,-1.6960000000000002,0.8971911750413063,1.9991611058150618
Paper,0.5015,,0,0.21520495710200194,0.5015,9,0.0009002991026919,8.097,1.5910282776349611,9.286295042897999
Metal,0.6865,,1,0.5888941849380362,0.6865,5,0.0017997086671522,3.529,0.9965245969694873,6.097605815061963
Ceramic,0.2475,,1,0.14156339370829363,0.2475,5,0.0012,5.406,1.024575769534333,6.105936606291706
Glass,0.5065,,1,0.3622497616777884,0.5065000000000001,6,0.0015004935834155,5.48,1.0957279851515778,7.144250238322211
Plastic,0.68,,1,0.680648236415634,0.6799999999999999,2,0.0021,0.1440000000000001,0.8710709488338013,2.999351763584366
Plastic,0.5725,,1,0.5731649189704481,0.5725,2,0.0021004366812227,0.5950000000000002,0.8504602421581817,2.999335081029552
Glass,0.442,,1,0.31601525262154434,0.442,6,0.0015,5.674,1.062461044912924,7.125984747378456
Bioplastic,0.961,,1,0.3205433746425167,0.961,7,0.0006997918834547,6.655,2.285138841663833,8.640456625357483
Paper,0.559,,1,0.23975214489990468,0.5589999999999999,9,0.0008998211091234,8.994,1.6453170594837259,10.319247855100095
Ceramic,0.297,,1,0.16992373689227835,0.29700000000000004,5,0.0012003367003367,5.287,1.1003107893342754,6.127076263107721
Ceramic,0.4555,,1,0.26048617731172546,0.45549999999999996,5,0.0011997804610318,4.907,1.263571334126669,6.195013822688274
Plastic,0.534,,1,0.534556720686368,0.534,2,0.0021001872659176,0.7570000000000001,0.8415323368136409,2.999443279313632
Metal,0.634,,1,0.5438512869399429,0.634,5,0.0017996845425867,3.718,0.9846994373704471,6.090148713060057
Ceramic,0.4925,,1,0.2816968541468065,0.4925,5,0.0012,4.818,1.2902909590409588,6.210803145853193
Bioplastic,0.9885,,1,0.32983794089609153,0.9884999999999999,7,0.0007000505816894,6.616,2.2997039254823686,8.658662059103909
Ceramic,0.702,,1,0.40157292659675886,0.702,5,0.0012001424501424,4.315,1.3995970730780192,6.300427073403241
Glass,0.613,,0,0.4382745471877979,0.613,6,0.0015,4.161,1.138824050296644,6.1747254528122015
Paper,0.408,,1,0.17492850333651097,0.40800000000000003,9,0.0008995098039215,9.266,1.4840221914008322,10.233071496663488
Ceramic,0.111,,0,0.06339370829361297,0.11100000000000002,5,0.0011981981981981,4.734,0.679340723453909,5.047606291706387
Plastic,0.672,,1,0.6725452812202097,0.6719999999999999,2,0.0020997023809523,0.1779999999999999,0.8698519249753207,2.99945471877979
Glass,0.7585,,1,0.5424213536701621,0.7585,6,0.0015003295978905,4.724,1.1806892714052528,7.216078646329837
Glass,0.653,,1,0.4668732125834128,0.653,6,0.0015,5.041,1.1519330698730346,7.186126787416588
Paper,0.3835,,1,0.1644423260247855,0.3835,9,0.0008996088657105,9.31,1.450221701514059,10.219057673975215
Bioplastic,0.5505,,1,0.18374642516682557,0.5505,7,0.000700272479564,7.229,1.940112548294977,8.366753574833174
Glass,0.068,,0,0.04861773117254528,0.068,6,0.0014999999999999,5.796,0.4575497113534317,6.019382268827455
Ceramic,0.9515,,1,0.544327931363203,0.9515,5,0.0012002101944298,3.716,1.4767325048084037,6.407172068636797
Bioplastic,0.399,,0,0.13322211630123929,0.399,7,0.0007005012531328,6.441,1.7108154506437767,7.26577788369876
Ceramic,0.54,,1,0.30886558627264066,0.54,5,0.0012,4.704,1.320727442294241,6.231134413727359
Ceramic,0.086,,1,0.04909437559580553,0.086,5,0.0011976744186046,5.794,0.5768158567774935,6.036905624404195
Plastic,0.6315,,1,0.6320305052430887,0.6315000000000001,2,0.0020997624703087,0.3479999999999998,0.8626689673134523,2.9994694947569114
Bioplastic,0.5255,,1,0.17540514775977123,0.5255,7,0.0007002854424357,7.264,1.9080979577708548,8.350094852240229
Ceramic,0.139,,1,0.0795996186844614,0.13899999999999998,5,0.0012014388489208,5.666,0.7739437367303609,6.059400381315539
Paper,0.2755,,1,0.11820781696854148,0.27549999999999997,9,0.0009001814882032,9.504,1.2625578855395367,10.157292183031458
Paper,0.192,,1,0.08245948522402288,0.192,9,0.0009010416666666,9.654,1.0522884012539184,10.109540514775977
Glass,0.641,,1,0.45829361296472837,0.641,6,0.0015,5.077,1.148141381371126,7.182706387035272
Bioplastic,0.708,,0,0.23617731172545284,0.708,7,0.0006998587570621,6.009,2.106031475967673,7.471822688274547
Metal,0.6145,,0,0.5271687321258343,0.6144999999999999,5,0.0017998372660699,2.788,0.979800121599027,5.087331267874165
Ceramic,0.419,,0,0.23975214489990468,0.41900000000000004,5,0.0012004773269689,3.994,1.2332519640852975,5.179247855100096
Ceramic,0.3265,,1,0.18684461391801718,0.3265,5,0.0012006125574272,5.216,1.1382469258889996,6.139655386081983
Paper,0.2365,,1,0.10152526215443279,0.23650000000000002,9,0.0009006342494714,9.574,1.1735501419110692,10.134974737845567
Ceramic,0.7815,,1,0.4470924690181125,0.7815000000000001,5,0.0012002559181062,4.1240000000000006,1.4284605331939364,6.3344075309818875
Ceramic,0.993,,1,0.5679218303145853,0.993,5,0.0011998992950654,3.617,1.486700920573753,6.425078169685415
Bioplastic,0.804,,1,0.26835081029551955,0.8039999999999999,7,0.0007002487562189,6.8740000000000006,2.1827018633540374,8.53564918970448
Glass,0.2935,,1,0.20972354623450906,0.2935,6,0.0014991482112436,6.12,0.9476192674669129,7.083776453765491
Plastic,0.2495,,0,0.2497616777883699,0.2495,2,0.0021002004008016,0.952,0.7133428727173616,1.9997383222116298
Metal,0.4005,,1,0.3436606291706387,0.40049999999999997,5,0.0018002496878901,4.558,0.902717017619252,6.056839370829361
Ceramic,0.7645,,1,0.43732125834127744,0.7645,5,0.0012001308044473,4.165,1.4227987226115497,6.327178741658723
Plastic,0.898,,1,0.8989513822688274,0.898,2,0.0021002227171492,-0.7719999999999998,0.8989426471991603,2.9990486177311726
Plastic,0.464,,0,0.4644899904671116,0.46399999999999997,2,0.0021002155172413,0.0509999999999999,0.8219809169973823,1.9995100095328884
Bioplastic,0.8705,,1,0.2905147759771211,0.8705,7,0.0007001723147616,6.781,2.2291089954839496,8.579985224022879
Glass,0.7165,,1,0.5123927550047664,0.7165,6,0.0015003489183531,4.85,1.1700007783312578,7.2041072449952335
Metal,0.285,,0,0.24451858913250718,0.28500000000000003,5,0.0018,3.974,0.8272412838959601,5.040481410867493
Plastic,0.9355,,1,0.936367969494757,0.9355,2,0.0020999465526456,-0.9289999999999998,0.9026716644437289,2.999132030505243
Ceramic,0.7055,,1,0.40347950428979984,0.7055,5,0.0011998582565556,4.307,1.4012486982864716,6.3020204957102
Glass,0.303,,1,0.21663489037178268,0.303,6,0.0015,6.091,0.9569381303627876,7.086365109628217
Ceramic,0.081,,1,0.046234509056244044,0.081,5,0.0011975308641975,5.806,0.5539048239895698,6.034765490943756
Glass,0.9645,,1,0.6894661582459485,0.9644999999999999,6,0.0014997407983411,4.107,1.2217116464408622,7.275033841754052
Bioplastic,0.0555,,0,0.018589132507149667,0.05550000000000001,7,0.0007027027027027,6.922,0.46800241157556277,7.036910867492851
Ceramic,0.302,,1,0.17278360343183985,0.302,5,0.0012003311258278,5.275,1.1071046653852874,6.12921639656816
Plastic,0.5125,,1,0.5128693994280268,0.5125,2,0.0020995121951219,0.8479999999999999,0.8362303624202829,2.9996306005719733
Glass,0.325,,1,0.23236415633937083,0.325,6,0.0015,6.025,0.977843109135236,7.092635843660629
Paper,0.313,,1,0.13417540514775977,0.313,9,0.0008993610223642,9.437,1.3366049257073072,10.178824594852241
Paper,0.3295,,0,0.14132507149666348,0.3295,9,0.0008998482549317,8.407,1.3653782342484693,9.188174928503337
Glass,0.8125,,1,0.5810295519542422,0.8125,6,0.0015003076923076,4.561999999999999,1.1930466125419932,7.231470448045758
Glass,0.49,,1,0.3503336510962822,0.49000000000000005,6,0.0015,5.53,1.088082133784928,7.139666348903718
Plastic,0.1375,,1,0.13775023832221162,0.1375,2,0.0021018181818181,2.422,0.5783380112269447,2.9997497616777884
Ceramic,0.149,,1,0.08531935176358436,0.149,5,0.0012013422818791,5.642,0.8040174897119341,6.063680648236415
Ceramic,0.2375,,1,0.13584366062917064,0.2375,5,0.0012,5.43,1.0070230396119644,6.101656339370829
Metal,0.3085,,0,0.2647759771210677,0.3085,5,0.0018006482982171,3.889,0.8457245524630863,5.043724022878933
Glass,0.25,,0,0.17874165872259296,0.25,6,0.0015,5.25,0.8968878248974008,6.071258341277407
Paper,0.459,,1,0.19685414680648236,0.45899999999999996,9,0.0008997821350762,9.174,1.5462138728323698,10.262145853193518
Metal,0.053,,1,0.04551954242135368,0.053000000000000005,5,0.0018018867924528,5.809,0.36421225024566,6.007480457578646
Metal,0.0965,,1,0.082697807435653,0.0965,5,0.0017979274611398,5.6530000000000005,0.5281946256196192,6.013802192564347
Paper,0.4645,,1,0.1992373689227836,0.46449999999999997,9,0.0008998923573735,9.164,1.5522793883402355,10.265262631077215
Bioplastic,0.5155,,1,0.17206863679694948,0.5155000000000001,7,0.0007002909796314,7.278,1.894742466713385,8.34343136320305
Glass,0.0525,,1,0.037654909437559586,0.052500000000000005,6,0.0015047619047619,6.842,0.38138850415512465,7.01484509056244
Ceramic,0.3475,,0,0.19876072449952337,0.34750000000000003,5,0.0012,4.166,1.1631381620931716,5.148739275500477
Paper,0.61,,0,0.2616777883698761,0.61,9,0.0009,7.902,1.6865840801265155,9.348322211630123
Bioplastic,0.6055,,0,0.2020972354623451,0.6054999999999999,7,0.0007002477291494,6.152,2.004321552540233,7.403402764537655
Glass,0.4465,,1,0.31911344137273595,0.4465,6,0.0014994400895856,5.661,1.06534402365518,7.127386558627264
Paper,0.9145,,1,0.392278360343184,0.9145,9,0.0008999453253143,8.354,1.8576888071262587,10.522221639656816
Ceramic,0.443,,1,0.2533365109628217,0.44299999999999995,5,0.0011997742663656,4.937,1.2537623094563604,6.189663489037178
Metal,0.389,,1,0.3336510962821735,0.389,5,0.0017994858611825,4.6,0.8970345130797979,6.055348903717826
Plastic,0.371,,1,0.3713060057197331,0.371,2,0.002099730458221,1.442,0.7871743527508089,2.9996939942802667
Ceramic,0.4725,,1,0.2702573879885605,0.4725,5,0.0012,4.866,1.2761392893923789,6.20224261201144
Glass,0.086,,1,0.06148713060057198,0.086,6,0.0015,6.742,0.5325501770956316,7.0245128693994285
Plastic,0.072,,0,0.07197330791229743,0.072,2,0.0020972222222222,1.698,0.41866962305986694,2.000026692087703
Glass,0.19,,1,0.13584366062917064,0.19,6,0.0014999999999999,6.43,0.8056184316895716,7.05415633937083
Glass,0.471,,0,0.33674928503336515,0.471,6,0.0015,4.587,1.0784219142202334,6.134250714966635
Glass,0.8915,,1,0.6375119161105816,0.8915,6,0.0015002804262478,4.325,1.208794028307374,7.253988083889418
Ceramic,0.815,,1,0.4661582459485224,0.8150000000000001,5,0.0012,4.0440000000000005,1.439526856373127,6.348841754051478
Plastic,0.3625,,0,0.36272640610104867,0.3625,2,0.0020993103448275,0.478,0.78340028842192,1.9997735938989512
Ceramic,0.1575,,1,0.09008579599618685,0.1575,5,0.0012,5.622,0.8285732196589769,6.067414204003813
Bioplastic,0.274,,1,0.0915157292659676,0.274,7,0.0007007299270072,7.616,1.430691886510702,8.182484270734033
Paper,0.305,,1,0.13083889418493805,0.305,9,0.0009,9.451,1.3212678092091676,10.174161105815061
Glass,0.796,,1,0.569113441372736,0.796,6,0.0015,4.612,1.1896338509759226,7.226886558627264
Ceramic,0.0805,,0,0.04599618684461392,0.0805,5,0.0011987577639751,4.807,0.5513842637936663,5.034503813155386
Bioplastic,0.7875,,1,0.26286939942802673,0.7875,7,0.0007003174603174,6.897,2.1702022855641663,8.524630600571973
Glass,0.2915,,1,0.20853193517635846,0.2915,6,0.0015008576329331,6.125,0.9447968484473968,7.082968064823642
